1,6275,7,2,10,9,0,0,0,0,0,2,0,13,0
1,4058,329,2,7,4,35,0,0,0,1,1,400,1,0
0,1633,21,2,6,4,125,0,0,0,0,2,200,2,0
1,295,58,2,9,4,29,0,1,1,0,2,340,2804,0
1,34,45,2,6,4,1,1,0,0,1,2,240,1,0
0,7158,0,2,8,4,0,0,0,0,0,3,184,1,1
1,42,205,2,3,8,5125,1,0,0,0,2,400,1,1
0,225,11,1,11,4,3,1,0,0,1,2,268,1,0
1,2442,2,2,10,2,165,0,1,2,0,2,320,1301,0
1,4433,5,2,3,8,5,1,0,0,1,2,320,1,1
0,23,1175,2,14,8,5,1,1,2,1,2,300,552,1
1,3442,1335,2,3,5,125,0,0,0,1,2,440,4501,0
1,2308,115,2,3,4,35,1,1,9,0,2,56,743,1
1,2592,875,2,4,4,375,0,1,2,1,2,174,4,0
0,1758,9,2,6,4,1375,1,0,0,1,2,0,1,1
1,2042,1085,2,11,4,15,0,0,0,0,2,108,8,0
1,3167,16165,2,2,4,3,1,1,9,0,2,250,731,1
0,5758,2,2,1,1,65,0,1,1,0,2,0,11,0
1,5967,154,2,11,4,125,1,0,0,1,2,260,1,1
0,6517,14,2,1,1,0,1,1,11,1,2,0,1401,1
1,3008,104,1,3,5,5,1,1,10,1,2,132,29,0
1,4858,65,2,11,8,6,1,0,0,1,2,350,1,1
0,2358,115,1,4,8,3,0,0,0,1,2,20,17,0
1,2017,925,2,8,4,1665,1,1,3,1,2,40,29,1
1,4817,7625,2,9,8,155,1,1,12,0,2,0,791,1
1,2325,15,2,11,4,2375,1,1,3,1,2,0,583,1
1,3225,14,1,1,1,0,0,1,2,0,2,160,2,0
1,3358,335,1,13,4,85,0,0,0,0,2,180,1,0
1,2358,46,1,9,4,2625,1,1,6,1,2,208,348,0
1,1692,335,1,4,4,29,0,0,0,0,1,200,1,0
0,2083,85,2,8,4,165,0,0,0,0,2,0,352,0
0,6058,165,2,11,4,11,1,0,0,1,2,21,10562,1
1,3157,5,1,6,4,85,1,0,0,0,2,0,1,0
0,25,1233,2,13,8,35,1,1,6,0,2,400,459,1
1,215,975,2,8,4,25,1,0,0,0,2,140,1,0
1,2042,0,2,8,4,0,0,0,0,0,3,184,1,0
0,2525,135,1,1,1,2,0,1,1,1,2,200,2,0
1,4283,4625,2,11,4,458,1,0,0,0,1,0,1,1
1,2667,175,1,8,4,1,1,1,5,1,2,160,5778,1
1,5783,704,2,7,4,14,1,1,6,1,2,360,1333,1
1,5592,115,2,1,1,5,1,1,5,0,2,0,8852,1
1,5133,10,2,3,5,0,1,1,11,0,2,0,1250,1
1,3983,5,2,7,4,25,1,0,0,0,1,288,1,0
1,2758,204,1,6,4,2,1,1,3,1,2,370,561,1
1,3017,65,2,13,4,3125,1,1,8,0,2,330,1201,1
1,5183,204,1,1,1,15,0,0,0,0,2,120,2,0
0,25,11,1,6,4,45,1,0,0,0,2,120,1,0
1,2967,75,1,8,4,4,0,0,0,0,2,240,1,0
0,3367,375,2,13,4,375,0,0,0,0,2,300,45,1
1,2575,75,2,8,5,25,1,0,0,0,2,349,24,1
0,2867,104,2,8,4,25,1,1,5,1,2,300,1431,1
0,1808,375,3,13,1,10,0,0,0,1,1,300,1,1
1,2042,7,2,8,4,1625,1,1,3,0,2,200,1392,1
1,175,22,3,1,7,0,0,0,0,1,3,450,1e+05,1
1,1808,675,1,7,4,4,0,0,0,0,2,140,1,0
1,4767,25,2,7,5,25,1,1,12,1,2,410,2511,1
1,5742,85,2,10,8,7,1,1,3,0,2,0,1,1
1,1375,4,1,9,4,175,1,1,2,1,2,120,1001,1
1,1933,95,2,11,4,1,1,0,0,1,2,60,401,1
0,2192,11665,2,4,8,85,0,0,0,0,2,320,6,0
1,1758,10,2,9,8,165,0,1,1,0,2,120,2,0
1,3483,25,1,9,4,3,0,0,0,0,1,200,1,0
1,2917,35,2,9,4,35,1,1,3,1,2,329,1,0
1,2142,75,1,12,7,75,0,0,0,1,2,132,3,0
1,1817,1025,2,8,8,1085,0,0,0,0,2,320,14,0
1,28,3,2,9,4,75,0,0,0,1,2,300,68,0
0,4583,105,2,11,4,5,1,1,7,1,2,0,1,1
1,2275,115,2,3,4,415,0,0,0,0,2,0,1,0
0,3157,35,2,2,4,3,1,0,0,1,2,300,1,0
0,2042,75,2,4,4,15,1,1,1,0,2,160,235,1
0,2125,2335,2,3,5,5,1,1,4,0,1,80,1,1
1,2667,425,2,13,4,429,1,1,1,1,2,120,1,1
0,2733,1665,2,1,1,0,0,0,0,0,2,340,2,0
1,4208,104,2,9,4,5,1,1,6,1,2,500,10001,1
0,1825,10,2,9,4,1,0,1,1,0,2,120,2,0
0,285,1,2,11,4,1,1,1,2,1,2,167,501,0
0,215,6,2,6,4,25,1,1,3,0,2,80,919,1
1,2183,11,2,14,4,29,1,1,6,0,2,121,1,1
1,2192,5,2,8,4,125,0,0,0,0,2,360,1,0
1,3267,9,1,9,8,525,1,0,0,1,2,154,1,1
0,4533,1,2,11,4,125,0,0,0,1,2,263,1,0
0,2358,585,1,1,1,125,0,0,0,0,2,120,88,0
0,1792,54,2,8,4,175,0,1,1,1,2,80,6,0
1,33,25,1,9,4,7,0,0,0,1,2,280,1,0
0,2267,335,2,11,4,75,0,0,0,0,1,160,1,0
1,3467,108,2,7,4,1165,0,0,0,0,1,28,1,0
1,2967,1415,2,9,8,75,1,1,1,0,2,240,101,1
1,3183,25,2,6,4,75,1,0,0,1,2,523,1,0
0,2067,1835,2,11,4,2085,1,1,5,0,2,220,2504,1
1,3375,275,2,3,5,0,0,0,0,0,2,180,1,0
1,2208,83,2,8,8,2165,0,0,0,1,2,128,1,1
0,3542,12,2,11,8,14,1,1,8,0,2,0,6591,1
1,3192,446,2,13,8,604,1,1,3,0,2,311,301,1
0,2267,79,2,3,4,85,0,0,0,0,2,144,1,0
1,2667,14585,2,3,5,0,0,0,0,1,2,178,1,0
1,44,2,2,7,4,175,1,1,2,1,2,0,16,1
1,3017,1085,1,8,4,4,0,0,0,0,2,170,180,0
1,3775,7,2,11,8,115,1,1,7,1,2,300,6,0
1,1708,85,1,8,4,4,0,0,0,0,2,140,723,0
1,4917,229,2,1,1,29,0,0,0,0,2,200,4,0
1,2292,17,2,7,4,85,0,0,0,0,1,0,1,0
0,3483,125,1,3,8,5,0,0,0,1,2,160,1,0
1,4425,11,1,2,4,15,1,0,0,0,1,0,1,0
1,595,275,2,9,4,175,1,1,5,1,2,60,59,1
1,255,375,2,7,4,25,1,1,3,0,2,260,15109,1
0,4158,104,2,6,4,665,0,0,0,0,2,240,238,0
1,4958,19,2,1,1,0,1,1,1,0,2,94,1,0
0,3392,1585,1,1,1,0,1,0,0,0,2,320,1,0
1,1917,4,1,3,4,1,0,0,0,1,2,360,1001,0
0,245,2415,1,8,4,0,0,0,0,0,2,120,1,0
1,2333,15,2,8,8,1415,1,0,0,0,2,422,201,1
1,6917,9,2,1,1,4,0,1,1,0,2,70,7,0
1,4767,29,2,8,5,15,1,1,20,0,2,0,15001,1
0,3325,25,1,8,4,25,0,0,0,1,2,0,3,0
1,4325,3,2,11,8,6,1,1,11,0,2,80,1,1
1,23,625,1,6,4,125,1,0,0,0,2,180,2,0
1,3475,25,2,13,5,5,0,0,0,0,2,348,1,0
1,5658,185,2,2,5,15,1,1,17,1,2,0,1,1
0,4417,6665,2,11,4,7375,1,1,3,1,2,0,1,1
0,4433,0,2,8,4,25,1,0,0,0,2,0,1,1
1,3425,175,2,9,5,25,1,0,0,1,2,163,1,0
0,45,4585,2,4,8,1,0,0,0,1,1,240,1,0
1,3058,271,1,7,4,125,0,0,0,1,1,80,1,0
1,2767,75,2,11,8,165,0,0,0,1,2,220,252,0
1,1942,725,2,7,4,4,0,1,1,0,2,100,2,0
0,4133,1,2,3,5,225,1,0,0,1,2,0,301,1
0,235,15,2,9,4,875,0,0,0,1,2,160,1,0
1,3167,83,2,14,4,1335,1,1,8,1,2,303,3291,1
0,1783,11,2,14,8,1,1,1,11,0,2,0,3001,1
0,3317,225,1,13,4,35,0,0,0,1,2,200,142,0
0,525,7,2,6,8,3,0,0,0,0,2,0,1,0
0,2542,1125,2,11,4,129,1,1,2,0,2,200,1,0
1,4058,15,2,3,5,0,0,0,0,0,1,300,1,0
1,2392,585,1,13,8,125,0,0,0,0,2,240,2,0
1,56,125,2,4,8,8,1,0,0,1,2,24,2029,1
0,285,304,1,14,8,254,1,1,1,0,2,70,1,1
1,3208,4,2,7,4,25,1,0,0,1,2,360,1,1
1,2117,875,1,8,8,25,0,0,0,0,2,280,205,0
1,3417,917,2,8,4,45,1,1,12,1,2,0,222,1
1,4325,2521,2,11,8,21,1,1,1,0,2,760,91,0
0,3825,6,2,4,4,1,1,0,0,1,2,0,1,1
1,3742,204,2,9,4,4,1,0,0,1,2,400,5801,1
1,2983,204,1,14,8,4,0,0,0,0,2,128,2,0
1,3733,2665,2,13,4,165,0,0,0,1,2,0,502,0
1,3133,195,2,8,4,7,1,1,16,0,2,0,5001,1
1,3608,254,2,1,1,0,0,0,0,0,2,0,1001,0
1,205,2415,2,8,4,2,1,1,11,1,2,200,3001,1
1,4717,5835,2,9,4,55,0,0,0,0,2,465,151,0
1,22,7835,1,3,5,165,0,0,0,1,2,184,1,0
1,205,10,1,8,4,25,1,0,0,0,1,40,1,1
1,3492,25,2,9,4,0,1,0,0,1,2,239,201,1
1,2408,875,2,7,4,85,0,1,4,0,2,254,1951,0
1,3733,65,2,7,8,425,1,1,12,1,2,93,1,1
0,2075,954,2,3,4,4,0,0,0,0,2,200,1001,0
1,3667,325,2,11,8,9,1,0,0,1,2,102,640,1
1,2258,1004,2,14,4,4,1,1,9,0,2,60,397,1
0,2692,135,2,11,8,5,1,1,2,0,2,0,5001,1
0,4667,46,2,13,8,415,1,1,11,1,2,440,7,1
0,5217,0,1,1,1,0,0,0,0,0,2,0,1,0
1,3917,25,1,3,8,10,0,0,0,1,1,200,1,0
1,3917,1625,2,8,4,15,1,1,10,0,2,186,4701,1
0,2767,204,2,9,4,25,0,0,0,1,2,180,51,0
1,1917,95,2,9,4,15,1,0,0,0,2,120,2207,1
1,395,425,2,8,5,65,1,1,16,0,2,117,1211,1
1,3642,75,1,2,4,585,0,0,0,0,2,240,4,0
1,2617,25,2,3,5,0,1,0,0,1,2,0,1,1
1,3942,171,1,7,4,165,0,0,0,0,1,400,1,0
1,4192,42,2,8,8,21,1,1,6,0,2,220,949,1
1,2133,75,2,6,4,1415,1,1,1,0,2,80,9801,1
0,2008,125,2,8,4,0,0,0,0,0,2,0,1,0
0,2758,3,2,7,4,279,0,1,1,1,2,280,11,0
1,2158,79,1,13,4,665,0,0,0,0,2,160,1,0
1,2825,5125,2,14,4,475,1,1,2,0,2,420,8,1
1,2692,225,2,3,5,5,0,0,0,1,2,640,4001,0
0,1842,925,2,11,4,121,1,1,4,0,2,60,541,1
0,2325,5875,2,11,4,317,1,1,10,0,2,120,246,1
1,2358,179,2,8,4,54,0,0,0,1,2,136,2,0
1,2833,5,2,9,4,11,1,0,0,1,2,70,1,1
1,2567,221,1,6,4,4,1,0,0,0,2,188,1,0
0,2858,1665,2,11,4,2415,1,0,0,1,2,440,1,0
1,2292,3165,1,8,4,165,0,0,0,0,2,160,1059,0
0,245,104,1,1,1,5,1,1,3,0,2,180,148,0
1,2475,54,2,7,4,1,0,0,0,1,2,120,2,0
1,32,175,1,10,8,4,1,0,0,1,2,393,1,1
1,4808,375,2,3,5,1,0,0,0,0,2,100,3,0
0,2842,35,2,9,4,835,1,0,0,0,1,280,1,1
1,2542,54,2,9,4,165,0,1,1,0,2,272,445,0
1,1858,1029,2,1,1,415,0,0,0,0,2,80,1,0
1,2167,1165,1,4,4,25,1,1,1,0,2,180,21,0
1,2458,125,2,8,4,25,0,0,0,0,2,110,1,0
1,1633,4085,2,3,8,415,0,0,0,1,2,120,1,0
1,2675,2,2,2,4,75,0,0,0,1,2,80,1,0
1,4817,35,2,6,4,35,1,0,0,0,1,230,1,1
1,235,275,2,1,1,45,0,0,0,0,2,160,26,0
0,41,204,1,11,8,125,1,1,23,1,2,455,1237,1
1,3517,25125,2,14,8,1625,1,1,1,1,2,515,501,1
1,2375,12,2,8,4,2085,0,0,0,0,1,80,1,0
1,1867,5,2,11,4,375,1,1,2,0,2,0,39,0
1,3033,5,2,2,8,85,0,0,0,1,1,252,1,0
0,1975,75,2,8,4,795,1,1,5,1,2,140,6,0
1,2617,835,2,13,4,1165,0,0,0,0,2,100,1,0
1,2875,15,1,8,4,15,1,0,0,1,2,0,226,0
1,2867,9335,2,11,8,5665,1,1,6,0,2,381,169,1
1,26,1,2,11,4,175,1,0,0,1,2,280,1,1
1,235,3165,1,4,4,415,0,1,1,1,2,280,81,0
1,2633,13,2,10,2,0,0,0,0,1,2,140,1111,0
1,5433,675,2,8,8,2625,1,1,11,1,2,0,285,1
1,3157,375,2,2,4,875,1,0,0,1,1,928,1,0
0,2525,125,2,2,4,1,0,0,0,1,2,180,1063,0
1,3317,3165,1,14,4,3165,1,1,3,1,2,380,1,1
1,395,1625,2,8,4,15,0,0,0,0,2,0,317,0
0,1767,0,1,5,1,0,0,0,0,0,2,86,1,0
1,2392,665,2,8,4,165,0,0,0,0,2,100,1,1
1,2667,271,1,13,4,525,1,1,1,0,2,211,1,1
0,225,415,2,3,4,335,0,0,0,1,1,144,1,0
1,3992,54,1,6,4,5,1,1,3,0,2,200,1001,1
0,2608,8665,2,6,4,1415,1,0,0,0,2,160,151,1
1,20,0,2,2,4,5,0,0,0,0,2,144,1,0
1,3157,4,1,3,4,85,0,0,0,1,2,411,1,0
1,2675,45,1,8,5,25,0,0,0,0,2,200,1211,0
0,2492,125,2,1,1,0,1,0,0,0,2,80,1,0
0,3225,15,2,8,4,25,0,0,0,1,2,372,123,0
1,1767,446,2,8,4,25,0,0,0,0,1,80,1,0
0,3775,55,2,11,4,125,1,0,0,1,2,228,1,1
1,2267,254,1,8,8,2585,1,0,0,0,2,0,1,1
0,1792,1021,2,1,1,0,0,0,0,0,2,0,51,0
1,2442,12335,2,11,8,1585,1,0,0,1,2,120,1,1
0,2575,5,2,8,8,875,1,0,0,1,2,491,1,1
1,2617,125,1,4,8,125,0,0,0,1,2,0,18,0
0,2275,6165,2,6,4,165,0,0,0,0,2,220,1001,0
1,23,75,2,7,4,5,1,0,0,1,1,320,1,0
1,2567,29,1,8,4,15,0,0,0,1,2,160,1,0
1,4858,205,1,4,4,25,1,1,11,0,2,380,2733,1
1,2117,0,2,8,4,5,0,0,0,1,1,0,1,0
1,3525,165,1,8,4,4,1,0,0,0,2,80,1,0
0,2292,11585,2,13,4,4,1,0,0,0,2,80,1350,1
0,4817,1335,2,3,7,335,0,0,0,0,2,0,121,0
1,43,29,1,13,8,175,1,1,8,0,2,100,376,1
1,3157,105,2,14,4,65,1,0,0,0,2,0,1,1
1,2067,415,2,8,4,125,0,0,0,0,2,0,45,0
0,1883,954,2,6,4,85,1,0,0,0,2,100,1,1
0,2742,145,2,14,8,3085,1,1,1,0,2,120,12,1
1,41,4,2,10,4,4,0,1,1,0,1,560,1,1
